"id","created_at","updated_at","acquirer_id","name","state"
"4276","2022-11-15 22:28:35.535852 UTC","2022-11-15 22:28:35.535852 UTC","2","Koss Group Co No 1953","active"
"4302","2022-11-15 22:28:39.777905 UTC","2022-11-15 22:28:39.777905 UTC","2","Kohler-Considine Co No 1979","active"
"4443","2022-11-15 22:29:07.002875 UTC","2022-11-15 22:29:07.002875 UTC","5","Weber LLC Co No 2120","active"
"4460","2022-11-15 22:29:09.888794 UTC","2022-11-15 22:29:09.888794 UTC","4","Bode Group Co No 2137","active"
"4470","2022-11-15 22:29:11.538768 UTC","2022-11-15 22:29:11.538768 UTC","6","Herman, Hammes and Keebler Co No 2147","active"
"4527","2022-11-15 22:29:21.477079 UTC","2022-11-15 22:29:21.477079 UTC","5","Hessel Inc Co No 2204","active"
"4561","2022-11-15 22:29:27.248786 UTC","2022-11-15 22:29:27.248786 UTC","6","Ziemann-Ernser Co No 2238","active"
"4631","2022-11-15 22:29:39.923595 UTC","2022-11-15 22:29:39.923595 UTC","4","Barton Inc Co No 2308","active"
"4677","2022-11-15 22:29:48.141066 UTC","2022-11-15 22:29:48.141066 UTC","2","Donnelly-Bayer Co No 2354","active"
"4717","2022-11-15 22:29:54.834293 UTC","2022-11-15 22:29:54.834293 UTC","1","Bartell and Sons Co No 2394","active"
"4753","2022-11-15 22:30:00.878177 UTC","2022-11-15 22:30:00.878177 UTC","4","Thompson-Breitenberg Co No 2430","active"
"4797","2022-11-15 22:30:11.482735 UTC","2022-11-15 22:30:11.482735 UTC","1","Hand LLC Co No 2474","active"
"4808","2022-11-15 22:30:13.354786 UTC","2022-11-15 22:30:13.354786 UTC","4","O'Reilly LLC Co No 2485","active"
"809","2022-11-15 22:09:06.289446 UTC","2022-11-15 22:09:06.289446 UTC","4","Pfannerstill Group Co No 523","active"
"66","2018-03-02 08:04:59.772687 UTC","2021-12-29 10:00:28.034048 UTC","2","LinkPay Test Merchant","suspended"
"382","2022-11-15 22:07:50.830921 UTC","2022-11-15 22:07:50.830921 UTC","7","Schneider Inc Co No 96","active"
"415","2022-11-15 22:07:56.199793 UTC","2022-11-15 22:07:56.199793 UTC","5","Bernier Group Co No 129","active"
"170","2020-07-06 18:14:42.819850 UTC","2021-12-29 10:00:24.343584 UTC","5","Modirum Test SEB LT","active"
"807","2022-11-15 22:09:05.911904 UTC","2022-11-15 22:09:05.911904 UTC","9","Jenkins-Mraz Co No 521","active"
"1056","2022-11-15 22:09:48.568937 UTC","2022-11-15 22:09:48.568937 UTC","5","Runolfsson, Carter and Schuppe Co No 770","active"
"1144","2022-11-15 22:10:05.615594 UTC","2022-11-15 22:10:05.615594 UTC","4","Stamm LLC Co No 858","active"
"1374","2022-11-15 22:10:44.465777 UTC","2022-11-15 22:10:44.465777 UTC","4","Larson LLC Co No 1088","active"
"4254","2022-11-15 22:28:31.770797 UTC","2022-11-15 22:28:31.770797 UTC","2","Runolfsson, Feil and Schmidt Co No 1931","active"
"2465","2022-11-15 22:23:13.829548 UTC","2022-11-15 22:23:13.829548 UTC","3","Heidenreich-Metz Co No 142","active"
"3050","2022-11-15 22:24:55.944716 UTC","2022-11-15 22:24:55.944716 UTC","7","Kovacek Group Co No 727","active"
"3130","2022-11-15 22:25:12.874638 UTC","2022-11-15 22:25:12.874638 UTC","7","Bogisich, Purdy and Funk Co No 807","active"
"3539","2022-11-15 22:26:24.489628 UTC","2022-11-15 22:26:24.489628 UTC","2","Bruen Inc Co No 1216","active"
"3571","2022-11-15 22:26:29.653587 UTC","2022-11-15 22:26:29.653587 UTC","7","Lesch Inc Co No 1248","active"
"3705","2022-11-15 22:26:52.444604 UTC","2022-11-15 22:26:52.444604 UTC","3","Hermiston, Howell and Abernathy Co No 1382","active"
"3839","2022-11-15 22:27:17.256026 UTC","2022-11-15 22:27:17.256026 UTC","1","Rippin, Krajcik and Ankunding Co No 1516","active"
"4610","2022-11-15 22:29:36.411442 UTC","2022-11-15 22:29:36.411442 UTC","2","Huels, Torphy and Hansen Co No 2287","active"
"4670","2022-11-15 22:29:47.023152 UTC","2022-11-15 22:29:47.023152 UTC","1","Ortiz Inc Co No 2347","active"
"745","2022-11-15 22:08:53.120537 UTC","2022-11-15 22:08:53.120537 UTC","6","Orn-Paucek Co No 459","active"
"4824","2022-12-09 11:12:31.758212 UTC","2022-12-09 11:12:31.774153 UTC","5","Riho 112","active"
"41","2016-03-22 13:31:56.478535 UTC","2021-12-29 10:00:27.397267 UTC","2","New merchant","suspended"
"102","2019-02-26 10:56:58.335863 UTC","2021-12-29 10:00:20.165672 UTC","2","Test2 Merchant","suspended"
"211","2021-04-23 12:37:49.969700 UTC","2021-12-29 10:00:29.497179 UTC","1","Riho SEB","active"
"828","2022-11-15 22:09:09.606657 UTC","2022-11-15 22:09:09.606657 UTC","4","Blanda Group Co No 542","active"
"104","2019-04-11 09:33:47.718102 UTC","2021-12-29 10:00:20.214552 UTC","2","Certificate test","active"
"200","2021-02-26 10:25:01.381725 UTC","2021-12-29 10:00:22.958732 UTC","2","Villapai OÜ","active"
"821","2022-11-15 22:09:08.395293 UTC","2022-11-15 22:09:08.395293 UTC","4","O'Hara-Nitzsche Co No 535","active"
"2125","2022-11-15 22:12:56.192153 UTC","2022-11-15 22:12:56.192153 UTC","9","Tremblay LLC Co No 1839","active"
"2151","2022-11-15 22:13:00.767395 UTC","2022-11-15 22:13:00.767395 UTC","5","Raynor Inc Co No 1865","active"
"2153","2022-11-15 22:13:01.163643 UTC","2022-11-15 22:13:01.163643 UTC","5","Jakubowski Inc Co No 1867","active"
"2202","2022-11-15 22:13:11.761288 UTC","2022-11-15 22:13:11.761288 UTC","9","Simonis-Schulist Co No 1916","active"
"2225","2022-11-15 22:13:16.837861 UTC","2022-11-15 22:13:16.837861 UTC","1","Bosco LLC Co No 1939","active"
"2254","2022-11-15 22:13:21.838062 UTC","2022-11-15 22:13:21.838062 UTC","6","Barrows Group Co No 1968","active"
"2257","2022-11-15 22:13:22.325960 UTC","2022-11-15 22:13:22.325960 UTC","6","Abernathy, Prohaska and Hintz Co No 1971","active"
"2269","2022-11-15 22:13:24.304329 UTC","2022-11-15 22:13:24.304329 UTC","3","Feil-Schumm Co No 1983","active"
"2306","2022-11-15 22:13:30.640283 UTC","2022-11-15 22:13:30.640283 UTC","1","Durgan Group Co No 2020","active"
"2336","2022-11-15 22:22:50.555099 UTC","2022-11-15 22:22:50.555099 UTC","4","Ward Group Co No 13","active"
"2351","2022-11-15 22:22:53.166104 UTC","2022-11-15 22:22:53.166104 UTC","2","Kuhlman-Weissnat Co No 28","active"
"2362","2022-11-15 22:22:55.025176 UTC","2022-11-15 22:22:55.025176 UTC","4","Casper, Dickinson and Robel Co No 39","active"
"2396","2022-11-15 22:23:00.708893 UTC","2022-11-15 22:23:00.708893 UTC","1","Hand LLC Co No 73","active"
"2412","2022-11-15 22:23:05.184662 UTC","2022-11-15 22:23:05.184662 UTC","3","Nicolas, Cassin and Stark Co No 89","active"
"2415","2022-11-15 22:23:05.704552 UTC","2022-11-15 22:23:05.704552 UTC","6","Schoen-Crooks Co No 92","active"
"2422","2022-11-15 22:23:06.891029 UTC","2022-11-15 22:23:06.891029 UTC","6","Buckridge-Rath Co No 99","active"
"2447","2022-11-15 22:23:10.954310 UTC","2022-11-15 22:23:10.954310 UTC","7","Stracke and Sons Co No 124","active"
"2449","2022-11-15 22:23:11.278225 UTC","2022-11-15 22:23:11.278225 UTC","2","Tromp, Nienow and Tromp Co No 126","active"
"2571","2022-11-15 22:23:31.576353 UTC","2022-11-15 22:23:31.576353 UTC","6","Roberts LLC Co No 248","active"
"2482","2022-11-15 22:23:16.784945 UTC","2022-11-15 22:23:16.784945 UTC","6","Haag and Sons Co No 159","active"
"2486","2022-11-15 22:23:17.403983 UTC","2022-11-15 22:23:17.403983 UTC","6","Satterfield-Rogahn Co No 163","active"
"2493","2022-11-15 22:23:18.554992 UTC","2022-11-15 22:23:18.554992 UTC","7","Gaylord, Considine and Ziemann Co No 170","active"
"2503","2022-11-15 22:23:20.190786 UTC","2022-11-15 22:23:20.190786 UTC","3","Breitenberg-Orn Co No 180","active"
"2521","2022-11-15 22:23:23.182793 UTC","2022-11-15 22:23:23.182793 UTC","3","Lockman-Walsh Co No 198","active"
"2532","2022-11-15 22:23:24.996021 UTC","2022-11-15 22:23:24.996021 UTC","7","Herzog, Blick and Schumm Co No 209","active"
"2541","2022-11-15 22:23:26.428640 UTC","2022-11-15 22:23:26.428640 UTC","3","Cremin, Stark and Parisian Co No 218","active"
"2547","2022-11-15 22:23:27.438573 UTC","2022-11-15 22:23:27.438573 UTC","1","Pfeffer-Bauch Co No 224","active"
"2588","2022-11-15 22:23:34.334152 UTC","2022-11-15 22:23:34.334152 UTC","3","Daugherty, Lind and Blanda Co No 265","active"
"2623","2022-11-15 22:23:39.954165 UTC","2022-11-15 22:23:39.954165 UTC","1","Rippin Group Co No 300","active"
"2634","2022-11-15 22:23:41.705355 UTC","2022-11-15 22:23:41.705355 UTC","2","Reichert, Waters and Weissnat Co No 311","active"
"2647","2022-11-15 22:23:43.789303 UTC","2022-11-15 22:23:43.789303 UTC","1","Emard, Rau and Haley Co No 324","active"
"2780","2022-11-15 22:24:08.759196 UTC","2022-11-15 22:24:08.759196 UTC","5","McGlynn, Nikolaus and Macejkovic Co No 457","active"
"2790","2022-11-15 22:24:10.447690 UTC","2022-11-15 22:24:10.447690 UTC","6","Hansen Inc Co No 467","active"
"2809","2022-11-15 22:24:13.628997 UTC","2022-11-15 22:24:13.628997 UTC","3","Nikolaus-Ward Co No 486","active"
"2828","2022-11-15 22:24:17.050272 UTC","2022-11-15 22:24:17.050272 UTC","2","Reichert Group Co No 505","active"
"2832","2022-11-15 22:24:17.713536 UTC","2022-11-15 22:24:17.713536 UTC","7","Bartoletti, Hettinger and Harvey Co No 509","active"
"2833","2022-11-15 22:24:17.872187 UTC","2022-11-15 22:24:17.872187 UTC","4","Rosenbaum-Jaskolski Co No 510","active"
"2851","2022-11-15 22:24:21.051483 UTC","2022-11-15 22:24:21.051483 UTC","2","Dietrich, Schuster and Rohan Co No 528","active"
"2859","2022-11-15 22:24:22.470500 UTC","2022-11-15 22:24:22.470500 UTC","7","Stroman Inc Co No 536","active"
"2875","2022-11-15 22:24:25.246635 UTC","2022-11-15 22:24:25.246635 UTC","1","Sporer-Nienow Co No 552","active"
"2878","2022-11-15 22:24:25.758599 UTC","2022-11-15 22:24:25.758599 UTC","1","Satterfield-Hessel Co No 555","active"
"2889","2022-11-15 22:24:27.649082 UTC","2022-11-15 22:24:27.649082 UTC","1","Mertz, Bosco and Klein Co No 566","active"
"2929","2022-11-15 22:24:35.206665 UTC","2022-11-15 22:24:35.206665 UTC","4","Cronin-Bahringer Co No 606","active"
"2950","2022-11-15 22:24:38.714771 UTC","2022-11-15 22:24:38.714771 UTC","4","Watsica Inc Co No 627","active"
"2956","2022-11-15 22:24:39.723997 UTC","2022-11-15 22:24:39.723997 UTC","2","Heaney LLC Co No 633","active"
"2992","2022-11-15 22:24:46.163920 UTC","2022-11-15 22:24:46.163920 UTC","4","Farrell, McCullough and Luettgen Co No 669","active"
"3031","2022-11-15 22:24:52.776232 UTC","2022-11-15 22:24:52.776232 UTC","6","Bergnaum and Sons Co No 708","active"
"3055","2022-11-15 22:24:56.756968 UTC","2022-11-15 22:24:56.756968 UTC","4","Tromp LLC Co No 732","active"
"3058","2022-11-15 22:24:57.285882 UTC","2022-11-15 22:24:57.285882 UTC","6","Morissette, Wyman and Bednar Co No 735","active"
"3059","2022-11-15 22:24:57.444246 UTC","2022-11-15 22:24:57.444246 UTC","3","Jacobson and Sons Co No 736","active"
"3063","2022-11-15 22:24:58.105206 UTC","2022-11-15 22:24:58.105206 UTC","4","Goodwin, Rutherford and Weimann Co No 740","active"
"3091","2022-11-15 22:25:05.722249 UTC","2022-11-15 22:25:05.722249 UTC","5","Rippin Inc Co No 768","active"
"3106","2022-11-15 22:25:08.436590 UTC","2022-11-15 22:25:08.436590 UTC","6","Douglas-Kihn Co No 783","active"
"3112","2022-11-15 22:25:09.546373 UTC","2022-11-15 22:25:09.546373 UTC","6","Shanahan-O'Connell Co No 789","active"
"3120","2022-11-15 22:25:11.128223 UTC","2022-11-15 22:25:11.128223 UTC","2","Rolfson-Gislason Co No 797","active"
"3131","2022-11-15 22:25:13.051061 UTC","2022-11-15 22:25:13.051061 UTC","4","Grant Inc Co No 808","active"
"3150","2022-11-15 22:25:16.619684 UTC","2022-11-15 22:25:16.619684 UTC","7","Daugherty Inc Co No 827","active"
"3152","2022-11-15 22:25:16.937169 UTC","2022-11-15 22:25:16.937169 UTC","5","Oberbrunner LLC Co No 829","active"
"4306","2022-11-15 22:28:40.465745 UTC","2022-11-15 22:28:40.465745 UTC","2","Botsford-O'Hara Co No 1983","active"
"3177","2022-11-15 22:25:21.288881 UTC","2022-11-15 22:25:21.288881 UTC","5","Wintheiser LLC Co No 854","active"
"3195","2022-11-15 22:25:24.371163 UTC","2022-11-15 22:25:24.371163 UTC","1","Ziemann Inc Co No 872","active"
"3232","2022-11-15 22:25:30.920253 UTC","2022-11-15 22:25:30.920253 UTC","4","Senger, Brekke and Reinger Co No 909","active"
"3235","2022-11-15 22:25:31.585994 UTC","2022-11-15 22:25:31.585994 UTC","7","Koch, Cartwright and Volkman Co No 912","active"
"3237","2022-11-15 22:25:31.915733 UTC","2022-11-15 22:25:31.915733 UTC","4","Spinka, Schoen and Macejkovic Co No 914","active"
"3247","2022-11-15 22:25:33.602546 UTC","2022-11-15 22:25:33.602546 UTC","7","Berge LLC Co No 924","active"
"3257","2022-11-15 22:25:35.347510 UTC","2022-11-15 22:25:35.347510 UTC","3","Ernser and Sons Co No 934","active"
"3262","2022-11-15 22:25:36.218310 UTC","2022-11-15 22:25:36.218310 UTC","2","Kshlerin, Hayes and Harris Co No 939","active"
"3319","2022-11-15 22:25:45.899270 UTC","2022-11-15 22:25:45.899270 UTC","7","Heaney-Hilpert Co No 996","active"
"3285","2022-11-15 22:25:39.997263 UTC","2022-11-15 22:25:39.997263 UTC","4","Torphy-Mills Co No 962","active"
"3289","2022-11-15 22:25:40.687778 UTC","2022-11-15 22:25:40.687778 UTC","7","Buckridge, Considine and Wolff Co No 966","active"
"3298","2022-11-15 22:25:42.175765 UTC","2022-11-15 22:25:42.175765 UTC","5","Crist LLC Co No 975","active"
"3301","2022-11-15 22:25:42.664695 UTC","2022-11-15 22:25:42.664695 UTC","1","Hills-Towne Co No 978","active"
"3324","2022-11-15 22:25:47.002685 UTC","2022-11-15 22:25:47.002685 UTC","7","West-Kulas Co No 1001","active"
"3326","2022-11-15 22:25:47.310980 UTC","2022-11-15 22:25:47.310980 UTC","1","Goyette-McLaughlin Co No 1003","active"
"3329","2022-11-15 22:25:47.775035 UTC","2022-11-15 22:25:47.775035 UTC","1","Christiansen, McDermott and Morissette Co No 1006","active"
"3344","2022-11-15 22:25:50.320685 UTC","2022-11-15 22:25:50.320685 UTC","2","Lind, Block and Schroeder Co No 1021","active"
"3361","2022-11-15 22:25:53.083081 UTC","2022-11-15 22:25:53.083081 UTC","6","Kshlerin-Cassin Co No 1038","active"
"3379","2022-11-15 22:25:56.023034 UTC","2022-11-15 22:25:56.023034 UTC","3","Stehr Inc Co No 1056","active"
"3391","2022-11-15 22:25:57.954078 UTC","2022-11-15 22:25:57.954078 UTC","2","Swaniawski-Thiel Co No 1068","active"
"3404","2022-11-15 22:26:00.221346 UTC","2022-11-15 22:26:00.221346 UTC","6","Parisian, Zulauf and Zieme Co No 1081","active"
"3413","2022-11-15 22:26:01.716674 UTC","2022-11-15 22:26:01.716674 UTC","5","Stamm Group Co No 1090","active"
"3438","2022-11-15 22:26:07.584997 UTC","2022-11-15 22:26:07.584997 UTC","6","Marks Inc Co No 1115","active"
"3444","2022-11-15 22:26:08.589416 UTC","2022-11-15 22:26:08.589416 UTC","3","Crooks-Moen Co No 1121","active"
"3455","2022-11-15 22:26:10.465018 UTC","2022-11-15 22:26:10.465018 UTC","6","Lebsack, Heaney and Schuster Co No 1132","active"
"3473","2022-11-15 22:26:13.428361 UTC","2022-11-15 22:26:13.428361 UTC","2","Reilly-Bins Co No 1150","active"
"3474","2022-11-15 22:26:13.583466 UTC","2022-11-15 22:26:13.583466 UTC","1","Mraz and Sons Co No 1151","active"
"3475","2022-11-15 22:26:13.742921 UTC","2022-11-15 22:26:13.742921 UTC","7","Wyman-Larson Co No 1152","active"
"3489","2022-11-15 22:26:16.235683 UTC","2022-11-15 22:26:16.235683 UTC","5","Nader, Lueilwitz and Baumbach Co No 1166","active"
"3496","2022-11-15 22:26:17.406127 UTC","2022-11-15 22:26:17.406127 UTC","1","Leuschke-Rau Co No 1173","active"
"3521","2022-11-15 22:26:21.617166 UTC","2022-11-15 22:26:21.617166 UTC","6","Collins LLC Co No 1198","active"
"3549","2022-11-15 22:26:26.124870 UTC","2022-11-15 22:26:26.124870 UTC","4","Toy-Schmidt Co No 1226","active"
"3568","2022-11-15 22:26:29.174678 UTC","2022-11-15 22:26:29.174678 UTC","1","Hills Inc Co No 1245","active"
"3599","2022-11-15 22:26:34.618662 UTC","2022-11-15 22:26:34.618662 UTC","3","Parker, Gulgowski and Bernhard Co No 1276","active"
"3601","2022-11-15 22:26:34.965364 UTC","2022-11-15 22:26:34.965364 UTC","5","Paucek, Graham and Goyette Co No 1278","active"
"3624","2022-11-15 22:26:38.626982 UTC","2022-11-15 22:26:38.626982 UTC","3","Watsica, Nolan and Brown Co No 1301","active"
"3663","2022-11-15 22:26:45.345422 UTC","2022-11-15 22:26:45.345422 UTC","1","Frami-Streich Co No 1340","active"
"3681","2022-11-15 22:26:48.383152 UTC","2022-11-15 22:26:48.383152 UTC","4","Rath, Smitham and Flatley Co No 1358","active"
"3683","2022-11-15 22:26:48.713537 UTC","2022-11-15 22:26:48.713537 UTC","2","Mayer-Gulgowski Co No 1360","active"
"3688","2022-11-15 22:26:49.531734 UTC","2022-11-15 22:26:49.531734 UTC","7","Homenick, Yundt and Crona Co No 1365","active"
"3689","2022-11-15 22:26:49.691553 UTC","2022-11-15 22:26:49.691553 UTC","6","Hills, Lind and Reichert Co No 1366","active"
"3697","2022-11-15 22:26:51.085796 UTC","2022-11-15 22:26:51.085796 UTC","1","Olson, Jakubowski and Osinski Co No 1374","active"
"3700","2022-11-15 22:26:51.622233 UTC","2022-11-15 22:26:51.622233 UTC","6","VonRueden and Sons Co No 1377","active"
"3709","2022-11-15 22:26:53.072584 UTC","2022-11-15 22:26:53.072584 UTC","1","Lowe, Klein and Pfeffer Co No 1386","active"
"3710","2022-11-15 22:26:53.229342 UTC","2022-11-15 22:26:53.229342 UTC","5","Cummings Inc Co No 1387","active"
"3712","2022-11-15 22:26:53.542482 UTC","2022-11-15 22:26:53.542482 UTC","6","Oberbrunner, Schuster and Ernser Co No 1389","active"
"3715","2022-11-15 22:26:54.043906 UTC","2022-11-15 22:26:54.043906 UTC","4","Hayes-Breitenberg Co No 1392","active"
"3734","2022-11-15 22:26:57.239953 UTC","2022-11-15 22:26:57.239953 UTC","5","Huel-Purdy Co No 1411","active"
"3743","2022-11-15 22:26:58.661017 UTC","2022-11-15 22:26:58.661017 UTC","5","Beer LLC Co No 1420","active"
"3765","2022-11-15 22:27:04.328848 UTC","2022-11-15 22:27:04.328848 UTC","2","Christiansen LLC Co No 1442","active"
"3768","2022-11-15 22:27:04.900849 UTC","2022-11-15 22:27:04.900849 UTC","4","Wiegand LLC Co No 1445","active"
"3798","2022-11-15 22:27:09.957650 UTC","2022-11-15 22:27:09.957650 UTC","2","Schaden-Kuhn Co No 1475","active"
"3830","2022-11-15 22:27:15.727194 UTC","2022-11-15 22:27:15.727194 UTC","2","Shields LLC Co No 1507","active"
"3833","2022-11-15 22:27:16.283254 UTC","2022-11-15 22:27:16.283254 UTC","3","Kirlin-Pfeffer Co No 1510","active"
"3873","2022-11-15 22:27:23.249043 UTC","2022-11-15 22:27:23.249043 UTC","3","Schmidt, Will and Harber Co No 1550","active"
"3910","2022-11-15 22:27:29.627668 UTC","2022-11-15 22:27:29.627668 UTC","5","Dooley-McCullough Co No 1587","active"
"3922","2022-11-15 22:27:32.000451 UTC","2022-11-15 22:27:32.000451 UTC","3","Ziemann-Jacobi Co No 1599","active"
"3949","2022-11-15 22:27:36.685001 UTC","2022-11-15 22:27:36.685001 UTC","6","Rolfson, Bins and Gibson Co No 1626","active"
"3964","2022-11-15 22:27:39.139509 UTC","2022-11-15 22:27:39.139509 UTC","3","Fay LLC Co No 1641","active"
"3969","2022-11-15 22:27:39.971664 UTC","2022-11-15 22:27:39.971664 UTC","1","Koch, Brakus and Sawayn Co No 1646","active"
"4030","2022-11-15 22:27:50.777124 UTC","2022-11-15 22:27:50.777124 UTC","6","Green-Towne Co No 1707","active"
"4082","2022-11-15 22:28:00.233087 UTC","2022-11-15 22:28:00.233087 UTC","3","Kuphal, Legros and Dickens Co No 1759","active"
"4088","2022-11-15 22:28:01.539182 UTC","2022-11-15 22:28:01.539182 UTC","2","Cronin Inc Co No 1765","active"
"4090","2022-11-15 22:28:02.636006 UTC","2022-11-15 22:28:02.636006 UTC","5","Becker and Sons Co No 1767","active"
"4093","2022-11-15 22:28:03.539251 UTC","2022-11-15 22:28:03.539251 UTC","1","Batz, Weissnat and Kunze Co No 1770","active"
"4109","2022-11-15 22:28:06.779168 UTC","2022-11-15 22:28:06.779168 UTC","7","Powlowski-Armstrong Co No 1786","active"
"4111","2022-11-15 22:28:07.125980 UTC","2022-11-15 22:28:07.125980 UTC","6","Boyer-Botsford Co No 1788","active"
"4143","2022-11-15 22:28:12.635465 UTC","2022-11-15 22:28:12.635465 UTC","5","Hahn, Harris and Breitenberg Co No 1820","active"
"4185","2022-11-15 22:28:19.869768 UTC","2022-11-15 22:28:19.869768 UTC","3","Haag, Weissnat and Mayer Co No 1862","active"
"193","2021-01-07 11:37:25.328856 UTC","2021-12-29 10:00:29.333625 UTC","5","AB Siūlas","active"
"195","2021-02-26 08:01:14.721406 UTC","2021-12-29 10:00:29.421566 UTC","2","Farm24 OÜ","active"
"923","2022-11-15 22:09:25.692776 UTC","2022-11-15 22:09:25.692776 UTC","7","Feil and Sons Co No 637","active"
"947","2022-11-15 22:09:29.578884 UTC","2022-11-15 22:09:29.578884 UTC","5","Crist and Sons Co No 661","active"
"988","2022-11-15 22:09:36.951176 UTC","2022-11-15 22:09:36.951176 UTC","5","Schamberger, Weissnat and Purdy Co No 702","active"
"291","2022-11-15 22:07:35.774485 UTC","2022-11-15 22:07:35.774485 UTC","5","Bogan, Gusikowski and Bartell Co No 5","active"
