"id","acquirer_id","name","state","created_at","updated_at"
"329","7","Farrell, Runolfsson and Hirthe Co No 43","active","2022-11-15 22:07:41.925119 UTC","2022-11-15 22:07:41.925119 UTC"
"991","1","Bergstrom and Sons Co No 705","active","2022-11-15 22:09:37.430783 UTC","2022-11-15 22:09:37.430783 UTC"
"351","3","Kris-Volkman Co No 65","active","2022-11-15 22:07:45.754833 UTC","2022-11-15 22:07:45.754833 UTC"
"216","1","AleksTestSEBMerchant","active","2021-05-05 13:10:13.158754 UTC","2021-12-29 10:00:23.193341 UTC"
"362","4","Jast LLC Co No 76","active","2022-11-15 22:07:47.592182 UTC","2022-11-15 22:07:47.592182 UTC"
"374","7","Towne-Jakubowski Co No 88","active","2022-11-15 22:07:49.539912 UTC","2022-11-15 22:07:49.539912 UTC"
"390","9","O'Connell Inc Co No 104","active","2022-11-15 22:07:52.131604 UTC","2022-11-15 22:07:52.131604 UTC"
"249","2","Lia LHV testkaupmees 4","active","2022-01-06 10:36:14.478627 UTC","2022-01-06 10:36:39.586314 UTC"
"868","6","Stoltenberg and Sons Co No 582","active","2022-11-15 22:09:16.424043 UTC","2022-11-15 22:09:16.424043 UTC"
"830","9","Boyle and Sons Co No 544","active","2022-11-15 22:09:09.927763 UTC","2022-11-15 22:09:09.927763 UTC"
"190","2","Abeteks Baltic OÜ","active","2021-01-06 11:27:04.683585 UTC","2021-12-29 10:00:28.393062 UTC"
"922","6","Aufderhar, Bayer and Renner Co No 636","active","2022-11-15 22:09:25.532079 UTC","2022-11-15 22:09:25.532079 UTC"
"941","6","Carroll-Daniel Co No 655","active","2022-11-15 22:09:28.594118 UTC","2022-11-15 22:09:28.594118 UTC"
"141","1","RATECO GRUPP OSAÜHING","active","2020-02-10 08:18:16.907870 UTC","2021-12-29 10:00:21.087913 UTC"
"819","7","Baumbach-Huels Co No 533","active","2022-11-15 22:09:08.003125 UTC","2022-11-15 22:09:08.003125 UTC"
"862","4","Hamill Inc Co No 576","active","2022-11-15 22:09:15.430022 UTC","2022-11-15 22:09:15.430022 UTC"
"377","3","Runolfsson-Gerhold Co No 91","active","2022-11-15 22:07:50.035703 UTC","2022-11-15 22:07:50.035703 UTC"
"378","4","Herman, Swaniawski and Johnston Co No 92","active","2022-11-15 22:07:50.207543 UTC","2022-11-15 22:07:50.207543 UTC"
"89","2","Uus LHV kaupmees","active","2018-05-09 06:39:31.196808 UTC","2021-12-29 10:00:22.441371 UTC"
"428","3","Fisher Inc Co No 142","active","2022-11-15 22:07:58.257936 UTC","2022-11-15 22:07:58.257936 UTC"
"251","4","Lia testmerchant SEB LV","active","2022-02-25 08:12:53.307301 UTC","2022-02-25 08:13:42.524795 UTC"
"463","7","Baumbach-Becker Co No 177","active","2022-11-15 22:08:05.983336 UTC","2022-11-15 22:08:05.983336 UTC"
"460","9","Kovacek, Koch and Schaden Co No 174","active","2022-11-15 22:08:05.483368 UTC","2022-11-15 22:08:05.483368 UTC"
"464","5","Satterfield and Sons Co No 178","active","2022-11-15 22:08:06.238355 UTC","2022-11-15 22:08:06.238355 UTC"
"469","5","Schaefer, O'Kon and Boyer Co No 183","active","2022-11-15 22:08:07.104190 UTC","2022-11-15 22:08:07.104190 UTC"
"4864","2","Keldi TestibLHVMakseid","active","2024-10-15 11:01:04.544283 UTC","2024-10-15 11:17:19.065189 UTC"
"4963","3","Aleks Swed EE test merchant","active","2024-11-22 10:37:57.252482 UTC","2024-11-22 10:37:57.289426 UTC"
"487","9","Ledner-Auer Co No 201","active","2022-11-15 22:08:10.164932 UTC","2022-11-15 22:08:10.164932 UTC"
"502","1","Tromp, Conroy and Leuschke Co No 216","active","2022-11-15 22:08:12.579415 UTC","2022-11-15 22:08:12.579415 UTC"
"503","6","Botsford-Nienow Co No 217","active","2022-11-15 22:08:12.738369 UTC","2022-11-15 22:08:12.738369 UTC"
"505","7","Swift and Sons Co No 219","active","2022-11-15 22:08:13.055162 UTC","2022-11-15 22:08:13.055162 UTC"
"389","2","Casper, Kuhlman and Larson Co No 103","active","2022-11-15 22:07:51.974102 UTC","2022-11-15 22:07:51.974102 UTC"
"401","2","Deckow, Beier and Nikolaus Co No 115","active","2022-11-15 22:07:53.862415 UTC","2022-11-15 22:07:53.862415 UTC"
"435","7","Schmitt-Dickinson Co No 149","active","2022-11-15 22:07:59.340875 UTC","2022-11-15 22:07:59.340875 UTC"
"441","8","Walker-Armstrong Co No 155","active","2022-11-15 22:08:00.490305 UTC","2022-11-15 22:08:00.490305 UTC"
"997","8","Krajcik, Koss and Stehr Co No 711","active","2022-11-15 22:09:38.400021 UTC","2022-11-15 22:09:38.400021 UTC"
"880","9","Feest-Walker Co No 594","active","2022-11-15 22:09:18.460500 UTC","2022-11-15 22:09:18.460500 UTC"
"491","9","Bosco, Kling and Johnson Co No 205","active","2022-11-15 22:08:10.802625 UTC","2022-11-15 22:08:10.802625 UTC"
"493","8","Bernhard, Jenkins and Kuphal Co No 207","active","2022-11-15 22:08:11.126056 UTC","2022-11-15 22:08:11.126056 UTC"
"885","4","Reilly-Bins Co No 599","active","2022-11-15 22:09:19.302252 UTC","2022-11-15 22:09:19.302252 UTC"
"524","1","Leuschke-Gutkowski Co No 238","active","2022-11-15 22:08:16.289922 UTC","2022-11-15 22:08:16.289922 UTC"
"101","1","Fraud check test 2134","active","2019-01-17 09:49:02.802113 UTC","2021-12-29 10:00:26.065478 UTC"
"530","1","Bechtelar Inc Co No 244","active","2022-11-15 22:08:17.202476 UTC","2022-11-15 22:08:17.202476 UTC"
"533","2","Fay, Luettgen and Jenkins Co No 247","active","2022-11-15 22:08:17.664784 UTC","2022-11-15 22:08:17.664784 UTC"
"891","4","Cummerata Inc Co No 605","active","2022-11-15 22:09:20.318653 UTC","2022-11-15 22:09:20.318653 UTC"
"545","6","Schamberger-Johnson Co No 259","active","2022-11-15 22:08:19.689983 UTC","2022-11-15 22:08:19.689983 UTC"
"898","8","Mann-Goldner Co No 612","active","2022-11-15 22:09:21.522210 UTC","2022-11-15 22:09:21.522210 UTC"
"835","1","Schiller Inc Co No 549","active","2022-11-15 22:09:10.781439 UTC","2022-11-15 22:09:10.781439 UTC"
"872","9","Ward, Lebsack and Schumm Co No 586","active","2022-11-15 22:09:17.087753 UTC","2022-11-15 22:09:17.087753 UTC"
"919","2","Balistreri-Morar Co No 633","active","2022-11-15 22:09:25.041174 UTC","2022-11-15 22:09:25.041174 UTC"
"87","2","LHV Prefill Test","active","2018-05-07 12:50:25.816233 UTC","2021-12-29 10:00:21.884665 UTC"
"937","4","Moen, Boyer and Brakus Co No 651","active","2022-11-15 22:09:27.957466 UTC","2022-11-15 22:09:27.957466 UTC"
"938","7","Volkman, Runte and Padberg Co No 652","active","2022-11-15 22:09:28.121796 UTC","2022-11-15 22:09:28.121796 UTC"
"838","4","Grady-Dietrich Co No 552","active","2022-11-15 22:09:11.279236 UTC","2022-11-15 22:09:11.279236 UTC"
"841","3","Bins-Lueilwitz Co No 555","active","2022-11-15 22:09:11.766035 UTC","2022-11-15 22:09:11.766035 UTC"
"874","7","Kohler LLC Co No 588","active","2022-11-15 22:09:17.410053 UTC","2022-11-15 22:09:17.410053 UTC"
"461","2","Jones LLC Co No 175","active","2022-11-15 22:08:05.649267 UTC","2022-11-15 22:08:05.649267 UTC"
"476","7","Bosco, Leannon and Mohr Co No 190","active","2022-11-15 22:08:08.253458 UTC","2022-11-15 22:08:08.253458 UTC"
"510","1","Graham, Schaden and Hartmann Co No 224","active","2022-11-15 22:08:13.863963 UTC","2022-11-15 22:08:13.863963 UTC"
"887","2","Shanahan, Bernhard and D'Amore Co No 601","active","2022-11-15 22:09:19.632777 UTC","2022-11-15 22:09:19.632777 UTC"
"888","2","Bergstrom and Sons Co No 602","active","2022-11-15 22:09:19.795660 UTC","2022-11-15 22:09:19.795660 UTC"
"250","2","NewTestLHVMerchant AS","active","2022-01-21 08:49:00.296639 UTC","2022-01-21 08:49:00.318127 UTC"
"892","7","Gutmann LLC Co No 606","active","2022-11-15 22:09:20.482310 UTC","2022-11-15 22:09:20.482310 UTC"
"553","7","Greenfelder-Wilderman Co No 267","active","2022-11-15 22:08:20.973230 UTC","2022-11-15 22:08:20.973230 UTC"
"151","7","Swed LT ACQ MID TEST","active","2020-03-19 13:07:33.393816 UTC","2021-12-29 10:00:26.726344 UTC"
"574","2","Dach, Hintz and Adams Co No 288","active","2022-11-15 22:08:24.365748 UTC","2022-11-15 22:08:24.365748 UTC"
"579","2","Cassin LLC Co No 293","active","2022-11-15 22:08:25.199669 UTC","2022-11-15 22:08:25.199669 UTC"
"40","2","Test Fraud Threshold 20160321 2","suspended","2016-03-21 12:43:57.247444 UTC","2021-12-31 09:57:26.968891 UTC"
"594","3","Torp, Maggio and Lindgren Co No 308","active","2022-11-15 22:08:27.699494 UTC","2022-11-15 22:08:27.699494 UTC"
"597","1","Mitchell Group Co No 311","active","2022-11-15 22:08:28.175891 UTC","2022-11-15 22:08:28.175891 UTC"
"600","1","Carroll-Quigley Co No 314","active","2022-11-15 22:08:28.642643 UTC","2022-11-15 22:08:28.642643 UTC"
"21","2","EveryPay Mobile Payments","active","2015-08-24 08:23:15.335476 UTC","2021-12-29 10:00:21.840452 UTC"
"897","7","Tillman, Brown and Schinner Co No 611","active","2022-11-15 22:09:21.361856 UTC","2022-11-15 22:09:21.361856 UTC"
"618","5","Carter and Sons Co No 332","active","2022-11-15 22:08:31.828909 UTC","2022-11-15 22:08:31.828909 UTC"
"676","3","Buckridge Inc Co No 390","active","2022-11-15 22:08:41.478417 UTC","2022-11-15 22:08:41.478417 UTC"
"1006","4","Kilback LLC Co No 720","active","2022-11-15 22:09:39.910335 UTC","2022-11-15 22:09:39.910335 UTC"
"695","8","Cruickshank-Konopelski Co No 409","active","2022-11-15 22:08:44.606808 UTC","2022-11-15 22:08:44.606808 UTC"
"719","7","Langworth-Kozey Co No 433","active","2022-11-15 22:08:48.950351 UTC","2022-11-15 22:08:48.950351 UTC"
"720","1","Gottlieb-Lowe Co No 434","active","2022-11-15 22:08:49.106031 UTC","2022-11-15 22:08:49.106031 UTC"
"721","8","Romaguera, Crist and Botsford Co No 435","active","2022-11-15 22:08:49.260920 UTC","2022-11-15 22:08:49.260920 UTC"
"217","2","Ice","active","2021-05-12 08:35:51.629587 UTC","2021-12-29 10:00:28.219688 UTC"
"731","2","Becker-Nienow Co No 445","active","2022-11-15 22:08:50.865143 UTC","2022-11-15 22:08:50.865143 UTC"
"733","4","Schmitt LLC Co No 447","active","2022-11-15 22:08:51.229939 UTC","2022-11-15 22:08:51.229939 UTC"
"742","1","Orn-Harvey Co No 456","active","2022-11-15 22:08:52.658420 UTC","2022-11-15 22:08:52.658420 UTC"
"758","2","Lesch, Ryan and Bahringer Co No 472","active","2022-11-15 22:08:55.271395 UTC","2022-11-15 22:08:55.271395 UTC"
"22","2","test","suspended","2015-10-27 15:04:02.410573 UTC","2021-12-31 09:57:28.184552 UTC"
"1010","8","Hickle, Reinger and Rolfson Co No 724","active","2022-11-15 22:09:40.605717 UTC","2022-11-15 22:09:40.605717 UTC"
"4100","5","Lowe-Kohler Co No 1777","active","2022-11-15 22:28:05.096071 UTC","2022-11-15 22:28:05.096071 UTC"
"4174","7","Hammes, Will and Weissnat Co No 1851","active","2022-11-15 22:28:17.897573 UTC","2022-11-15 22:28:17.897573 UTC"
"4453","2","West-Ortiz Co No 2130","active","2022-11-15 22:29:08.702600 UTC","2022-11-15 22:29:08.702600 UTC"
"4476","3","Russel, Rogahn and Bradtke Co No 2153","active","2022-11-15 22:29:12.545733 UTC","2022-11-15 22:29:12.545733 UTC"
"59","2","Testin vaikimisi skoore pettusereeglitele","active","2017-10-02 07:22:24.872271 UTC","2021-12-29 10:00:27.841006 UTC"
"127","2","Nimi","active","2019-10-28 19:21:00.264270 UTC","2021-12-29 10:00:20.546047 UTC"
"88","2","Default Permissions Check LHV","active","2018-05-08 06:52:50.627982 UTC","2021-12-29 10:00:27.924693 UTC"
"173","4","testing","active","2020-09-09 08:53:38.204709 UTC","2021-12-29 10:00:27.599566 UTC"
"285","2","Aleks LHV Merchant","active","2022-11-15 09:10:26.813714 UTC","2023-04-03 07:18:32.947380 UTC"
"8","2","merchant A","suspended","2014-06-16 09:30:31.716544 UTC","2021-12-29 10:00:21.690823 UTC"
"204","6","PĒDAS LV","active","2021-03-02 08:58:56.016988 UTC","2021-12-29 10:00:23.117694 UTC"
"14","2","Katarine Rosalie Koffik","suspended","2014-12-05 06:47:40.928972 UTC","2021-12-29 10:00:27.167232 UTC"
"155","2","LONDON BLOCK EXCHANGE LTD","active","2020-05-07 08:39:54.859197 UTC","2021-12-29 10:00:26.999877 UTC"
"837","2","Volkman, Konopelski and Lockman Co No 551","active","2022-11-15 22:09:11.117154 UTC","2022-11-15 22:09:11.117154 UTC"
"915","8","Lubowitz Inc Co No 629","active","2022-11-15 22:09:24.346034 UTC","2022-11-15 22:09:24.346034 UTC"
"225","2","Katerina AFD LHV Merchant","active","2021-07-22 08:05:30.761830 UTC","2021-12-29 10:00:22.000881 UTC"
"455","3","Ward, O'Conner and Schroeder Co No 169","active","2022-11-15 22:08:04.613650 UTC","2022-11-15 22:08:04.613650 UTC"
"457","9","Reilly-Keeling Co No 171","active","2022-11-15 22:08:04.968318 UTC","2022-11-15 22:08:04.968318 UTC"
"227","2","TestCustomer","active","2021-08-11 08:40:28.734155 UTC","2021-12-29 10:00:23.003914 UTC"
"142","1","VEPSÄLÄINEN OY EESTI FILIAAL","active","2020-02-10 09:04:31.449738 UTC","2021-12-29 10:00:21.125970 UTC"
"879","5","Baumbach and Sons Co No 593","active","2022-11-15 22:09:18.291673 UTC","2022-11-15 22:09:18.291673 UTC"
"479","9","Wyman LLC Co No 193","active","2022-11-15 22:08:08.778376 UTC","2022-11-15 22:08:08.778376 UTC"
"484","8","Reichert-Homenick Co No 198","active","2022-11-15 22:08:09.642732 UTC","2022-11-15 22:08:09.642732 UTC"
"882","1","Brown Group Co No 596","active","2022-11-15 22:09:18.794216 UTC","2022-11-15 22:09:18.794216 UTC"
"523","5","Balistreri-Pfeffer Co No 237","active","2022-11-15 22:08:16.127721 UTC","2022-11-15 22:08:16.127721 UTC"
"105","2","test merchant","active","2019-05-23 08:54:31.566117 UTC","2021-12-31 09:57:26.504858 UTC"
"539","8","Ernser LLC Co No 253","active","2022-11-15 22:08:18.755408 UTC","2022-11-15 22:08:18.755408 UTC"
"890","1","Ritchie-Hane Co No 604","active","2022-11-15 22:09:20.154766 UTC","2022-11-15 22:09:20.154766 UTC"
"558","5","Langworth, Rogahn and Monahan Co No 272","active","2022-11-15 22:08:21.799166 UTC","2022-11-15 22:08:21.799166 UTC"
"598","9","Schinner, Kihn and McGlynn Co No 312","active","2022-11-15 22:08:28.332812 UTC","2022-11-15 22:08:28.332812 UTC"
"607","6","Huel, Will and Bosco Co No 321","active","2022-11-15 22:08:29.771911 UTC","2022-11-15 22:08:29.771911 UTC"
"237","1","Lia SEB EE kaupmees","active","2021-09-30 14:34:00.902756 UTC","2021-12-29 10:00:24.779027 UTC"
"623","1","Beier and Sons Co No 337","active","2022-11-15 22:08:32.636987 UTC","2022-11-15 22:08:32.636987 UTC"
"627","5","Smith-Stracke Co No 341","active","2022-11-15 22:08:33.312987 UTC","2022-11-15 22:08:33.312987 UTC"
"655","8","Watsica Inc Co No 369","active","2022-11-15 22:08:37.994170 UTC","2022-11-15 22:08:37.994170 UTC"
"665","2","Goodwin Inc Co No 379","active","2022-11-15 22:08:39.635894 UTC","2022-11-15 22:08:39.635894 UTC"
"263","5","xianwenSEB","active","2022-03-29 13:36:10.915487 UTC","2022-03-29 13:36:10.947558 UTC"
"680","3","Little-Huels Co No 394","active","2022-11-15 22:08:42.206273 UTC","2022-11-15 22:08:42.206273 UTC"
"688","1","Greenfelder, Prosacco and Bosco Co No 402","active","2022-11-15 22:08:43.471710 UTC","2022-11-15 22:08:43.471710 UTC"
"12","2","Kaup Mees","suspended","2014-11-12 14:38:29.276940 UTC","2021-12-29 10:00:27.885451 UTC"
"710","6","Shields-Terry Co No 424","active","2022-11-15 22:08:47.436653 UTC","2022-11-15 22:08:47.436653 UTC"
"908","5","Keebler, Flatley and Boehm Co No 622","active","2022-11-15 22:09:23.148483 UTC","2022-11-15 22:09:23.148483 UTC"
"761","2","Upton, Upton and Zieme Co No 475","active","2022-11-15 22:08:55.740020 UTC","2022-11-15 22:08:55.740020 UTC"
"764","1","Kohler and Sons Co No 478","active","2022-11-15 22:08:56.236363 UTC","2022-11-15 22:08:56.236363 UTC"
"783","1","Hoppe Inc Co No 497","active","2022-11-15 22:08:59.288510 UTC","2022-11-15 22:08:59.288510 UTC"
"798","3","Hoeger Group Co No 512","active","2022-11-15 22:09:04.243139 UTC","2022-11-15 22:09:04.243139 UTC"
"813","4","Ernser, Schmitt and Schaefer Co No 527","active","2022-11-15 22:09:06.973046 UTC","2022-11-15 22:09:06.973046 UTC"
"814","8","Schaefer Inc Co No 528","active","2022-11-15 22:09:07.149595 UTC","2022-11-15 22:09:07.149595 UTC"
"293","7","Murazik-Feeney Co No 7","active","2022-11-15 22:07:36.157647 UTC","2022-11-15 22:07:36.157647 UTC"
"70","2","ryrqeyrey","suspended","2018-03-26 09:48:40.860129 UTC","2021-12-31 09:57:24.584718 UTC"
"301","2","Zulauf Group Co No 15","active","2022-11-15 22:07:37.449802 UTC","2022-11-15 22:07:37.449802 UTC"
"302","3","Blanda LLC Co No 16","active","2022-11-15 22:07:37.609867 UTC","2022-11-15 22:07:37.609867 UTC"
"130","2","Andres&Co","active","2019-11-27 09:47:23.765144 UTC","2021-12-29 10:00:21.342160 UTC"
"312","7","Cummings-Emard Co No 26","active","2022-11-15 22:07:39.220162 UTC","2022-11-15 22:07:39.220162 UTC"
"319","3","Goldner Inc Co No 33","active","2022-11-15 22:07:40.395570 UTC","2022-11-15 22:07:40.395570 UTC"
"143","2","Test Currency 170220","active","2020-02-18 08:07:05.142066 UTC","2021-12-29 10:00:22.801525 UTC"
"330","8","Glover and Sons Co No 44","active","2022-11-15 22:07:42.108476 UTC","2022-11-15 22:07:42.108476 UTC"
"333","9","O'Kon, Schmitt and Ziemann Co No 47","active","2022-11-15 22:07:42.589624 UTC","2022-11-15 22:07:42.589624 UTC"
"990","9","Hermiston Inc Co No 704","active","2022-11-15 22:09:37.272881 UTC","2022-11-15 22:09:37.272881 UTC"
"343","6","Donnelly-Christiansen Co No 57","active","2022-11-15 22:07:44.155189 UTC","2022-11-15 22:07:44.155189 UTC"
"364","4","Quitzon, Jacobson and Hammes Co No 78","active","2022-11-15 22:07:47.912441 UTC","2022-11-15 22:07:47.912441 UTC"
"370","7","Kris-Haley Co No 84","active","2022-11-15 22:07:48.926151 UTC","2022-11-15 22:07:48.926151 UTC"
"60","2","UpdateNetsCertificateTestMerchant2017","active","2017-11-01 08:48:34.634928 UTC","2021-12-29 10:00:22.368805 UTC"
"381","3","Hoppe, Carroll and Crooks Co No 95","active","2022-11-15 22:07:50.675368 UTC","2022-11-15 22:07:50.675368 UTC"
"387","9","Renner, Legros and Deckow Co No 101","active","2022-11-15 22:07:51.662280 UTC","2022-11-15 22:07:51.662280 UTC"
"864","7","Ritchie-Lindgren Co No 578","active","2022-11-15 22:09:15.757528 UTC","2022-11-15 22:09:15.757528 UTC"
"400","6","Tromp, Treutel and Rutherford Co No 114","active","2022-11-15 22:07:53.698717 UTC","2022-11-15 22:07:53.698717 UTC"
"869","6","Botsford-O'Hara Co No 583","active","2022-11-15 22:09:16.588708 UTC","2022-11-15 22:09:16.588708 UTC"
"409","1","Kassulke-Windler Co No 123","active","2022-11-15 22:07:55.209634 UTC","2022-11-15 22:07:55.209634 UTC"
"410","5","Stiedemann, Herzog and Renner Co No 124","active","2022-11-15 22:07:55.371653 UTC","2022-11-15 22:07:55.371653 UTC"
"185","2","EveryPay AS LHV agreement","active","2020-12-05 09:57:07.348604 UTC","2021-12-29 10:00:22.478055 UTC"
"418","3","Considine, Wolff and Orn Co No 132","active","2022-11-15 22:07:56.674466 UTC","2022-11-15 22:07:56.674466 UTC"
"420","2","Keebler, Rogahn and Stamm Co No 134","active","2022-11-15 22:07:56.983340 UTC","2022-11-15 22:07:56.983340 UTC"
"427","3","Bartell-Jaskolski Co No 141","active","2022-11-15 22:07:58.105157 UTC","2022-11-15 22:07:58.105157 UTC"
"430","9","Bosco Group Co No 144","active","2022-11-15 22:07:58.568569 UTC","2022-11-15 22:07:58.568569 UTC"
"431","6","Cummerata-Medhurst Co No 145","active","2022-11-15 22:07:58.723683 UTC","2022-11-15 22:07:58.723683 UTC"
"996","3","Von Inc Co No 710","active","2022-11-15 22:09:38.238560 UTC","2022-11-15 22:09:38.238560 UTC"
"437","8","Kilback Inc Co No 151","active","2022-11-15 22:07:59.661473 UTC","2022-11-15 22:07:59.661473 UTC"
"244","4","TestShop","active","2021-11-16 11:52:47.422506 UTC","2021-12-29 10:00:24.701456 UTC"
"445","5","Kling Inc Co No 159","active","2022-11-15 22:08:01.156319 UTC","2022-11-15 22:08:01.156319 UTC"
"24","2","test 123","suspended","2015-11-02 15:35:01.884505 UTC","2021-12-31 09:57:27.202843 UTC"
"162","1","AKTSIASELTS RESPO HAAGISED","active","2020-05-19 13:06:43.807738 UTC","2021-12-29 10:00:27.553689 UTC"
"179","1","LEYAKO OU","active","2020-09-30 11:42:53.745365 UTC","2021-12-29 10:00:28.906061 UTC"
"138","2","Warranty Insurance OÜ","active","2020-02-06 11:13:46.435806 UTC","2021-12-29 10:00:29.206997 UTC"
"943","3","Yundt-Lakin Co No 657","active","2022-11-15 22:09:28.922784 UTC","2022-11-15 22:09:28.922784 UTC"
"4235","6","Dibbert, Strosin and Skiles Co No 1912","active","2022-11-15 22:28:28.230699 UTC","2022-11-15 22:28:28.230699 UTC"
"962","8","Lebsack, Feeney and Gusikowski Co No 676","active","2022-11-15 22:09:32.446388 UTC","2022-11-15 22:09:32.446388 UTC"
"292","9","Jacobson-Gerhold Co No 6","active","2022-11-15 22:07:35.958051 UTC","2022-11-15 22:07:35.958051 UTC"
"851","6","Murray Inc Co No 565","active","2022-11-15 22:09:13.426225 UTC","2022-11-15 22:09:13.426225 UTC"
"332","5","Ward-Ziemann Co No 46","active","2022-11-15 22:07:42.440233 UTC","2022-11-15 22:07:42.440233 UTC"
"854","6","Schmitt-Dickinson Co No 568","active","2022-11-15 22:09:13.938783 UTC","2022-11-15 22:09:13.938783 UTC"
